,playerID,nameFirst,nameLast,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,BA,TOTB,SLG,OBP,OPS,RBI/AB,HR/G,R/G,BABIP,Cluster,Total
34974,hidalri01,Richard,Hidalgo,2003,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,2,10
30582,alomaro01,Roberto,Alomar,1996,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,10
34936,glaustr01,Troy,Glaus,2001,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2,10
20126,morgajo02,Joe,Morgan,1974,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,2,10
20125,morgajo01,Joe,Morgan,1974,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,2,10
34569,guerrvl01,Vladimir,Guerrero,2006,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,2,10
10868,kellyge01,High Pockets,Kelly,1924,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,10
1544,reilljo01,John,Reilly,1890,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,10
19739,cashno01,Norm,Cash,1966,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,10
35302,beltrca01,Carlos,Beltran,2003,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,2,10
22691,benchjo01,Johnny,Bench,1975,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,2,10
9841,zwilldu01,Dutch,Zwilling,1915,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,2,10
28362,ripkeca01,Cal,Ripken,1986,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,10
12657,cronijo01,Joe,Cronin,1931,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,10
950,bennech01,Charlie,Bennett,1885,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,10
948,bennech01,Charlie,Bennett,1883,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,2,10
19851,pinsova01,Vada,Pinson,1961,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,10
28363,ripkeca99,Cal,Ripken,1986,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,10
22557,mondari01,Rick,Monday,1974,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,2,10
20155,santoro01,Ron,Santo,1963,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,10
9707,roberda01,Dave,Robertson,1916,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,2,10
1541,reilljo01,John,Reilly,1887,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,10
26565,murraed02,Eddie,Murray,1988,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,2,10
18695,boyerke01,Ken,Boyer,1963,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10
707,peterjo02,John,Peters,1876,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,2,10
12912,averiea01,Earl,Averill,1938,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,2,10
18690,boyerke01,Ken,Boyer,1958,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,10
22379,carewro01,Rod,Carew,1978,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,2,10
28868,bradlph01,Phil,Bradley,1987,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,10
22907,watsobo01,Bob,Watson,1975,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,2,10
28077,davisch01,Chili,Davis,1984,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,2,10
30653,buhneja01,Jay,Buhner,1996,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,2,10
34336,renteed01,Edgar,Renteria,2003,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,10
36389,soriaal01,Alfonso,Soriano,2005,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,2,10
40659,daviskh01,Khris,Davis,2018,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,10
35746,wilsopr01,Preston,Wilson,2003,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,10
22477,jacksre01,Reggie,Jackson,1976,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,2,10
9791,tobinja01,Jack,Tobin,1915,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,10
20626,clenddo01,Donn,Clendenon,1965,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,10
706,peterjo01,John,Peters,1876,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,2,10
22707,bondsbo01,Bobby,Bonds,1975,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,2,10
26891,molitpa01,Paul,Molitor,1996,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,10
9214,burnsge01,George,Burns,1926,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,10
31260,vaughgr01,Greg,Vaughn,1998,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,2,10
10126,hornsro01,Rogers,Hornsby,1916,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,2,10
9215,burnsge02,George,Burns,1926,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,10
28180,gwynnto02,Tony,Gwynn,1984,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,10
28199,gwynnto01,Tony,Gwynn,1994,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,10
1263,gorege01,George,Gore,1882,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,2,10
11877,cuyleki01,Kiki,Cuyler,1924,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,2,10
23940,evansda01,Darrell,Evans,1983,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,2,10
36109,dunnad01,Adam,Dunn,2008,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,2,10
256,pikeli01,Lip,Pike,1872,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,10
35129,ortizda01,David,Ortiz,2015,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,2,10
30949,bicheda01,Dante,Bichette,1996,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,10
62,cravebi01,Bill,Craver,1875,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,2,10
23251,oliveal01,Al,Oliver,1972,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,10
2081,swarted01,Ed,Swartwood,1883,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,2,10
907,shaffor01,Orator,Shafer,1878,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,2,10
20507,yastrca01,Carl,Yastrzemski,1963,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,10
31134,martied01,Edgar,Martinez,1991,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,10
30342,oneilpa01,Paul,O'Neill,1995,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,2,10
26070,clarkja01,Jack,Clark,1980,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,2,10
10262,ruthba01,Babe,Ruth,1922,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,2,10
36105,dunnad01,Adam,Dunn,2004,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,2,10
23254,oliveal01,Al,Oliver,1975,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,10
28200,gwynnto02,Tony,Gwynn,1994,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,10
23699,simmote01,Ted,Simmons,1972,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,10
28583,francju01,Julio,Franco,1991,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,10
12667,cronijo01,Joe,Cronin,1941,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,2,10
35101,ordonma01,Magglio,Ordonez,2000,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,10
19424,cepedor01,Orlando,Cepeda,1970,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,2,10
28910,davisal01,Alvin,Davis,1987,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,2,10
1744,whitnji01,Jim,Whitney,1882,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,2,10
22376,carewro01,Rod,Carew,1975,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,2,10
10788,youngro01,Ross,Youngs,1923,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,10
12659,cronijo01,Joe,Cronin,1933,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,10
18659,skowrbi01,Bill,Skowron,1960,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,2,9
16550,ennisde01,Del,Ennis,1948,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,9
25175,brettge01,George,Brett,1975,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,9
20595,brocklo01,Lou,Brock,1969,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,9
20594,brocklo01,Lou,Brock,1968,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,9
29661,clarkwi02,Will,Clark,1987,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,2,9
30492,whitede03,Devon,White,1991,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,9
21521,olivato01,Tony,Oliva,1968,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,2,9
3602,vanhage01,George,Van Haltren,1898,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,9
35049,leede02,Derrek,Lee,2007,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,9
7833,collied01,Eddie,Collins,1919,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,2,9
7834,collied02,Eddie,Collins,1919,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,2,9
9728,roushed01,Edd,Roush,1923,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,2,9
6106,leachto01,Tommy,Leach,1907,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,2,9
30066,burksel01,Ellis,Burks,1988,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,2,9
6102,leachto01,Tommy,Leach,1903,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,2,9
12526,ottme01,Mel,Ott,1945,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,2,9
13859,johnsbo01,Bob,Johnson,1941,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,2,9
10430,harpege02,George,Harper,1925,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,2,9
33005,piazzmi01,Mike,Piazza,1993,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,2,9
18688,boyerke01,Ken,Boyer,1956,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,9
5715,seymocy01,Cy,Seymour,1908,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,9
10429,harpege01,George,Harper,1925,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,2,9
24424,grichbo01,Bobby,Grich,1981,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,2,9
33411,anderga01,Garret,Anderson,2003,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,9
31548,olerujo01,John,Olerud,1999,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,9
20590,brocklo01,Lou,Brock,1964,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
38462,zimmery01,Ryan,Zimmerman,2013,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,9
40070,frazito01,Todd,Frazier,2014,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,9
7863,cravaga01,Gavvy,Cravath,1916,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,2,9
1265,gorege01,George,Gore,1884,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,2,9
30091,caminke01,Ken,Caminiti,1997,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,2,9
21444,johnsal01,Alex,Johnson,1968,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
1253,glassja01,Jack,Glasscock,1889,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,9
18593,moonwa01,Wally,Moon,1959,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,9
12473,foxxji01,Jimmie,Foxx,1941,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,2,9
19090,nealch01,Charlie,Neal,1959,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,9
16286,pafkoan01,Andy,Pafko,1948,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,2,9
7936,paskedo01,Dode,Paskert,1912,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,9
3679,duffyhu01,Hugh,Duffy,1895,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,2,9
3677,duffyhu01,Hugh,Duffy,1893,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,9
30345,oneilpa01,Paul,O'Neill,1998,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,9
35557,leeca01,Carlos,Lee,2003,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,9
22473,jacksre01,Reggie,Jackson,1972,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,2,9
26938,parrila02,Lance,Parrish,1983,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,9
22479,jacksre01,Reggie,Jackson,1978,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,2,9
15671,spencst01,Stan,Spence,1942,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,9
35558,leeca01,Carlos,Lee,2004,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,9
41390,beninan01,Andrew,Benintendi,2018,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,9
13800,greenha01,Hank,Greenberg,1945,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,9
41588,hoskirh01,Rhys,Hoskins,2018,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,2,9
7038,mageesh01,Sherry,Magee,1908,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,9
3723,hamilbi01,Billy,Hamilton,1892,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,2,9
26237,templga01,Garry,Templeton,1979,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
18538,kalinal01,Al,Kaline,1958,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,9
30527,willima03,Matt,Williams,1995,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,9
40131,hosmeer01,Eric,Hosmer,2017,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,9
40129,hosmeer01,Eric,Hosmer,2015,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,9
36374,rowanaa01,Aaron,Rowand,2007,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,9
41061,peralda01,David,Peralta,2018,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,9
25209,cabelen01,Enos,Cabell,1978,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,9
38514,bournmi01,Michael,Bourn,2011,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,9
21268,allendi01,Dick,Allen,1970,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,9
22458,hendeke01,Ken,Henderson,1974,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,9
21267,allendi01,Dick,Allen,1969,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,2,9
30338,oneilpa01,Paul,O'Neill,1991,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,2,9
18564,lemonji01,Jim,Lemon,1960,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,2,9
1246,glassja01,Jack,Glasscock,1882,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2,9
36523,crawfca02,Carl,Crawford,2007,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
17797,mantlmi01,Mickey,Mantle,1953,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,9
40046,dudalu01,Lucas,Duda,2014,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,2,9
27454,gibsoki01,Kirk,Gibson,1986,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,2,9
17767,jenseja01,Jackie,Jensen,1956,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,9
29668,clarkwi02,Will,Clark,1994,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,2,9
1287,hornujo01,Joe,Hornung,1883,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,2,9
17177,snidedu01,Duke,Snider,1951,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,9
28367,ripkeca99,Cal,Ripken,1988,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,2,9
17754,hemusso01,Solly,Hemus,1952,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,9
12518,ottme01,Mel,Ott,1937,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,2,9
29666,clarkwi02,Will,Clark,1992,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2,9
37268,cantujo01,Jorge,Cantu,2008,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,9
30356,palmera01,Rafael,Palmeiro,1992,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,9
7105,stahlja01,Jake,Stahl,1909,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,2,9
3633,becklja01,Jake,Beckley,1900,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,9
16557,ennisde01,Del,Ennis,1955,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,2,9
2948,welchcu01,Curt,Welch,1886,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,9
33396,alfoned01,Edgardo,Alfonzo,1999,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,9
21249,wynnji01,Jim,Wynn,1965,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,2,9
33397,alfoned01,Edgardo,Alfonzo,2000,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,9
15621,mullipa01,Pat,Mullin,1948,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,2,9
331,whitede01,Deacon,White,1874,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,9
28366,ripkeca01,Cal,Ripken,1988,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,2,9
39218,sandopa01,Pablo,Sandoval,2009,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,2,9
15642,priddje01,Jerry,Priddy,1948,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,9
18622,powervi01,Vic,Power,1958,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,9
40081,freemfr01,Freddie,Freeman,2017,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,2,9
34351,rolensc01,Scott,Rolen,2002,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,2,9
34352,rolensc01,Scott,Rolen,2003,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,2,9
35559,leeca01,Carlos,Lee,2005,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,9
27958,wallati01,Tim,Wallach,1987,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,2,9
38473,zobribe01,Ben,Zobrist,2012,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,9
18645,skinnbo01,Bob,Skinner,1958,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,9
4828,kellejo01,Joe,Kelley,1899,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,2,9
33011,piazzmi01,Mike,Piazza,1999,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,9
40071,frazito01,Todd,Frazier,2015,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,9
1786,brownto04,Tom,Brown,1885,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2,9
31072,hayesch01,Charlie,Hayes,1993,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,9
39670,castrst01,Starlin,Castro,2011,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9
15194,mccosba01,Barney,McCosky,1939,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,9
36475,youngmi02,Michael,Young,2006,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,9
7594,byrnebo01,Bobby,Byrne,1910,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,9
1785,brownto03,Tom,Brown,1885,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2,9
21202,staubru01,Rusty,Staub,1967,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,2,9
1480,dunlafr01,Fred,Dunlap,1881,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,2,9
37579,werthja01,Jayson,Werth,2009,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,2,9
39123,longoev01,Evan,Longoria,2016,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,9
39055,gonzaca01,Carlos,Gonzalez,2013,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,2,9
14029,camildo01,Dolph,Camilli,1936,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,2,9
25575,washicl01,Claudell,Washington,1975,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,9
27884,raineti01,Tim,Raines,1983,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,9
28674,mcreyke01,Kevin,McReynolds,1988,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,9
34998,jenkige01,Geoff,Jenkins,2005,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,2,9
40941,bogaexa01,Xander,Bogaerts,2015,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,9
27616,smithlo01,Lonnie,Smith,1982,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
30951,bicheda01,Dante,Bichette,1998,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,9
36397,soriaal01,Alfonso,Soriano,2013,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,9
38327,napolmi01,Mike,Napoli,2011,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,9
39118,longoev01,Evan,Longoria,2011,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,2,9
1582,stoveha01,Harry,Stovey,1882,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,2,9
1580,stoveha01,Harry,Stovey,1880,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,2,9
19689,wagnele01,Leon,Wagner,1965,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,2,9
36391,soriaal01,Alfonso,Soriano,2007,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,9
30946,bicheda01,Dante,Bichette,1993,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,9
20510,yastrca01,Carl,Yastrzemski,1966,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,9
36404,suzukic01,Ichiro,Suzuki,2001,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
39894,stantmi03,Giancarlo,Stanton,2011,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,2,9
19688,wagnele01,Leon,Wagner,1964,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,9
26109,herndla01,Larry,Herndon,1983,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,9
38418,ugglada01,Dan,Uggla,2008,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,2,9
38417,ugglada01,Dan,Uggla,2007,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,9
37590,wrighda03,David,Wright,2006,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,2,9
11729,manushe01,Heinie,Manush,1933,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,9
1625,woodge01,George,Wood,1883,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,2,9
3199,lyonsde01,Denny,Lyons,1888,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,2,9
33528,damonjo01,Johnny,Damon,2004,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,9
26108,herndla01,Larry,Herndon,1982,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,9
11879,cuyleki01,Kiki,Cuyler,1926,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,9
14022,bonurze01,Zeke,Bonura,1936,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,2,9
36405,suzukic01,Ichiro,Suzuki,2002,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,9
33529,damonjo01,Johnny,Damon,2005,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,9
9453,willicy01,Cy,Williams,1923,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,2,9
